"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","mean_metacom","sd_metacom","combo_type","cv_diff","taxa"
"1","Iteration_1","Glacier-fed_Glacier-fed_Glacier-fed",0.785951877024312,0.690242650656044,0.748673765536176,0.659316080137195,0.952569473299976,0.955194639900251,0.878225080738236,0.880645363157628,1874.72089582636,1236.03363238753,"Homogenous",0.0309265705188493,"fish"
"2","Iteration_1","Glacier-fed_Glacier-fed_Rain-fed",0.871628649787495,0.761937846344283,0.751138537732424,0.592173997931949,0.861764396931598,0.777194623909486,0.874154201482529,0.788368547458149,1677.80906492864,993.554901745259,"2:1",0.169763848412334,"fish"
"3","Iteration_1","Glacier-fed_Glacier-fed_Snow-fed",0.955925799878273,0.852501134818987,0.788261636622771,0.700840617867853,0.824605462812226,0.822099337165883,0.891806806477599,0.889096443752527,1510.18570814081,1058.39948478861,"2:1",0.151660516951135,"fish"
"4","Iteration_1","Glacier-fed_Rain-fed_Rain-fed",0.922905399070234,0.791655238606677,0.82206534751418,0.550421542836968,0.890736307689127,0.695279353934064,0.857785900271271,0.669559353768374,1306.67557939174,719.222388396192,"2:1",0.241233695769709,"fish"
"5","Iteration_1","Glacier-fed_Rain-fed_Snow-fed",0.861462292431049,0.721826120122678,0.582108623961567,0.377357952894055,0.675721536596633,0.522782346571111,0.837907969350211,0.648260371622615,1175.4623262945,443.570057154574,"Heterogenous",0.344468167228624,"fish"
"6","Iteration_1","Glacier-fed_Snow-fed_Snow-fed",1.00692037367166,0.894843168217923,0.699241318113859,0.524363210876483,0.694435564516512,0.585983365018867,0.88869308002473,0.749903069645406,1003.83845347953,526.375954667811,"2:1",0.37047995734144,"fish"
"7","Iteration_1","Rain-fed_Rain-fed_Rain-fed",0.941216032348551,0.751574762690014,0.924426212549091,0.743766099705452,0.982161566290402,0.989610264510994,0.798514620298872,0.804570542904154,921.764731646231,685.57735930256,"Homogenous",0.00780866298456162,"fish"
"8","Iteration_1","Rain-fed_Rain-fed_Snow-fed",0.99440530083653,0.815982806977958,0.783369712101919,0.551542273281653,0.787777087916688,0.675923890264703,0.820573669801965,0.704063821668275,818.735727563163,451.567364397095,"2:1",0.264440533696305,"fish"
"9","Iteration_1","Rain-fed_Snow-fed_Snow-fed",1.04542476812323,0.87955605009835,0.831231666578036,0.579298352857578,0.795113806295487,0.658625851977031,0.841338446263667,0.696915644759297,653.074156518383,378.324783164951,"2:1",0.300257697240772,"fish"
"10","Iteration_1","Snow-fed_Snow-fed_Snow-fed",1.19245282552323,1.14363594389491,1.16127081430754,1.12674175365705,0.973850528466816,0.985227650173079,0.959061792145191,0.970266142724782,483.618768956722,544.91345983576,"Homogenous",0.0168941902378568,"fish"
"11","Iteration_2","Glacier-fed_Glacier-fed_Glacier-fed",0.840183717066383,0.741761655217236,0.828009303137361,0.733638194053096,0.985509819243427,0.989048421272516,0.882856499298986,0.886026511143426,1959.17475981015,1437.32543262152,"Homogenous",0.00812346116414031,"fish"
"12","Iteration_2","Glacier-fed_Glacier-fed_Rain-fed",0.855018472595782,0.716990703302013,0.74392087075211,0.559896676576814,0.870064091707415,0.78089809811798,0.83856750033163,0.752629343509013,1548.21717753912,866.841652323291,"2:1",0.157094026725198,"fish"
"13","Iteration_2","Glacier-fed_Glacier-fed_Snow-fed",0.844889239745892,0.762161844704391,0.66315446757088,0.596917315401029,0.78490106912751,0.783189711671472,0.902084922910863,0.900118063876617,1402.80878518079,837.360854071093,"2:1",0.165244529303362,"fish"
"14","Iteration_2","Glacier-fed_Rain-fed_Rain-fed",0.846845331221586,0.720463020511362,0.752006411175119,0.494384826595407,0.888009159937552,0.686204305454163,0.850761046851477,0.657421026268725,1272.53816452536,629.123559804907,"2:1",0.226078193915955,"fish"
"15","Iteration_2","Glacier-fed_Rain-fed_Snow-fed",0.929572923321657,0.779329397304256,0.651000103769307,0.396018097916275,0.700321714882872,0.508152392667495,0.838373599049622,0.608322634087644,1189.55663698276,471.085956741594,"Heterogenous",0.383311299387981,"fish"
"16","Iteration_2","Glacier-fed_Snow-fed_Snow-fed",1.09880475261319,0.997269034729865,0.795219250076838,0.629337709728323,0.723712969192785,0.631061115718684,0.907594395053484,0.791401503003748,1037.27301341575,652.795022626064,"2:1",0.367931325001542,"fish"
"17","Iteration_2","Rain-fed_Rain-fed_Rain-fed",0.872816412905725,0.685372312372661,0.86290323886397,0.680400540218554,0.988642314815377,0.992745881232208,0.785242236784897,0.788501548695443,956.53132264506,650.824428663667,"Homogenous",0.00497177215410727,"fish"
"18","Iteration_2","Rain-fed_Rain-fed_Snow-fed",1.0087621261361,0.838907089351077,0.779056187415685,0.586817508987465,0.772289291232344,0.699502384038008,0.831620327147264,0.753241574184885,859.841439908716,504.570011891428,"2:1",0.252089580363612,"fish"
"19","Iteration_2","Rain-fed_Snow-fed_Snow-fed",1.03460598228181,0.836749895297198,0.765996839972718,0.550743710360535,0.740375421262615,0.658193939976438,0.80876189547228,0.718989533142396,636.024855972524,350.286689059833,"2:1",0.286006184936663,"fish"
"20","Iteration_2","Snow-fed_Snow-fed_Snow-fed",1.22508530910999,1.13370773514947,1.21306184266105,1.1247506310615,0.990185608822887,0.992099282901345,0.925411256439843,0.927199744898555,514.472079698039,578.652796303891,"Homogenous",0.00895710408797323,"fish"
