"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","mean_metacom","sd_metacom","combo_type","cv_diff","taxa"
"149","Iteration_15","Rain-fed_Snow-fed_Snow-fed",1.32314665894909,0.932027065268297,1.14642805057241,0.78493529978238,0.866440649506659,0.842180800357364,0.704401933802685,0.684679077235123,11.5940113213043,9.10054875216829,"2:1",0.147091765485917,"inverts"
"150","Iteration_15","Snow-fed_Snow-fed_Snow-fed",1.2910780228801,0.955015713087482,1.27063969402341,0.948206922434183,0.984169563345915,0.992870493584565,0.739704104758178,0.746243743914324,9.09514957824276,8.62408379066413,"Homogenous",0.00680879065329865,"inverts"
"151","Iteration_16","Glacier-fed_Glacier-fed_Glacier-fed",1.31473027828143,0.998634094295606,1.24906746398149,0.973191144546088,0.950056056831844,0.974522250046485,0.759573359488596,0.779134172179916,0.572036096269094,0.556700463249795,"Homogenous",0.0254429497495183,"inverts"
"152","Iteration_16","Glacier-fed_Glacier-fed_Rain-fed",1.48548594815491,1.00400380392208,1.44525664829567,0.933320342930601,0.972918424499933,0.929598413158036,0.675875665582117,0.645781732975405,6.0401321310408,5.63737819188914,"2:1",0.0706834609914823,"inverts"
"153","Iteration_16","Glacier-fed_Glacier-fed_Snow-fed",1.47451859954269,1.16344079360093,1.3932344258209,1.02364586215165,0.944874093994476,0.879843536329332,0.789030937935787,0.734726219206441,3.16879305043092,3.2437218940885,"2:1",0.139794931449283,"inverts"
"154","Iteration_16","Glacier-fed_Rain-fed_Rain-fed",1.42860670402149,1.00103444610115,1.32671275009611,0.875532412384745,0.928675993442733,0.874627657214778,0.700706809847151,0.659926131200081,10.2553120351758,8.97885808591575,"2:1",0.125502033716409,"inverts"
"155","Iteration_16","Glacier-fed_Rain-fed_Snow-fed",1.33405305631421,0.86015343001984,1.16730767316186,0.71577406169365,0.875008432113606,0.832146959731522,0.644767032277047,0.613183720239624,8.70331283034723,6.2296055747681,"Heterogenous",0.144379368326189,"inverts"
"156","Iteration_16","Glacier-fed_Snow-fed_Snow-fed",1.35766579621254,1.04546788867923,1.33118082115645,1.00412031370096,0.980492272008342,0.960450650444648,0.770048042453275,0.754307978106719,6.72747334600027,6.75519264660066,"2:1",0.0413475749782712,"inverts"
"157","Iteration_16","Rain-fed_Rain-fed_Rain-fed",1.41283724522711,0.934959375872227,1.38377299242422,0.924933002163056,0.979428449454399,0.989276139725518,0.661760141892304,0.668413827431822,13.9956048650107,12.9449968248822,"Homogenous",0.0100263737091707,"inverts"
"158","Iteration_16","Rain-fed_Rain-fed_Snow-fed",1.40716183633754,0.904926608418152,1.25864274335715,0.782007872831021,0.894454860027368,0.864167177267559,0.64308637787778,0.621310436943521,13.3068950453324,10.406096688386,"2:1",0.122918735587132,"inverts"
"159","Iteration_16","Rain-fed_Snow-fed_Snow-fed",1.34016923601284,0.967363033498567,1.14657010929432,0.782331127432956,0.855541284252649,0.808725473624494,0.721821548729608,0.682322974488195,11.9700527000021,9.36454482422456,"2:1",0.185031906065611,"inverts"
"160","Iteration_16","Snow-fed_Snow-fed_Snow-fed",1.32422155906647,0.997778589516664,1.30014355384436,0.988172227718367,0.981817238167393,0.990372251019186,0.753483118202715,0.760048553712754,9.34638257292485,9.23583568819527,"Homogenous",0.00960636179829755,"inverts"
"161","Iteration_17","Glacier-fed_Glacier-fed_Glacier-fed",1.34640899644084,1.03318526079954,1.32906862945011,1.02984807228551,0.987121025604726,0.996769999882256,0.767363604618442,0.774864479881371,0.559937171989921,0.57665021717482,"Homogenous",0.00333718851403431,"inverts"
"162","Iteration_17","Glacier-fed_Glacier-fed_Rain-fed",1.54500563827564,1.13784136831821,1.49744023113555,1.05410087736708,0.969213441063445,0.926404072410466,0.73646421743039,0.703935192503628,5.1728635586233,5.45272001564504,"2:1",0.083740490951123,"inverts"
"163","Iteration_17","Glacier-fed_Glacier-fed_Snow-fed",1.28891768430434,0.978711949960446,1.23644714231888,0.874944273830574,0.959291006226066,0.893975263984397,0.759328514053775,0.707627721302886,3.46960140939227,3.03570788562225,"2:1",0.103767676129872,"inverts"
"164","Iteration_17","Glacier-fed_Rain-fed_Rain-fed",1.39918136407175,0.927028176566337,1.37676231189272,0.897961682997328,0.983977022025376,0.96864551228996,0.662550402950337,0.65222709485913,10.1725655729274,9.13457410226658,"2:1",0.0290664935690096,"inverts"
"165","Iteration_17","Glacier-fed_Rain-fed_Snow-fed",1.32924775024592,0.956395400388776,1.15141235597606,0.771080236049176,0.866213507424064,0.806235826453924,0.719501236855086,0.66968209264658,8.88708570862859,6.85265614599859,"Heterogenous",0.1853151643396,"inverts"
"166","Iteration_17","Glacier-fed_Snow-fed_Snow-fed",1.29808852845281,0.969287818333944,1.25806839887575,0.934948502355526,0.969169953589564,0.964572632267842,0.746703939745342,0.743161900569972,6.45221560968051,6.03248932114573,"2:1",0.0343393159784182,"inverts"
"167","Iteration_17","Rain-fed_Rain-fed_Rain-fed",1.39182469519457,0.915957461301769,1.36213933120754,0.907657475883422,0.978671621440887,0.990938459733107,0.658098296764105,0.666347013912872,16.153742232978,14.6620649012562,"Homogenous",0.00829998541834676,"inverts"
"168","Iteration_17","Rain-fed_Rain-fed_Snow-fed",1.34923953684593,0.921811922859224,1.2317786757327,0.80121402620138,0.912942914949099,0.869172991076336,0.6832085020382,0.650452911700875,13.3966203842927,10.7335601555907,"2:1",0.120597896657844,"inverts"
"169","Iteration_17","Rain-fed_Snow-fed_Snow-fed",1.39058858501249,1.01539479800246,1.15714786175409,0.774912289985767,0.832128117709021,0.763163541422724,0.730190660951917,0.66967439131858,11.3225205812881,8.77396035205692,"2:1",0.240482508016691,"inverts"
"170","Iteration_17","Snow-fed_Snow-fed_Snow-fed",1.37329655678214,1.01728438434645,1.36323060764397,1.01284356610136,0.992670229100586,0.995634634411549,0.740760893430128,0.742973023362369,9.74902126828585,9.87423346736862,"Homogenous",0.00444081824509435,"inverts"
