"","Iteration","Combo","GammaCV","AlphaCV","PhiCV","GammaHBD","AlphaHBD","PhiHBD","combo_type","HBD_diff","taxa"
"146","Iteration_15","Glacier-fed_Snow-fed_Snow-fed",0.889327731179733,0.948375360816912,0.937738123451123,0.158102360307574,0.189792646431505,0.833026796771246,"2:1",0.0316902861239308,"inverts"
"147","Iteration_15","Rain-fed_Rain-fed_Rain-fed",1.11335179836061,1.12384380217378,0.990664179672586,0.206896039228535,0.223812032054273,0.924418751438544,"Homogenous",0.0169159928257385,"inverts"
"148","Iteration_15","Rain-fed_Rain-fed_Snow-fed",0.685849576319768,0.937516123025269,0.731560300111534,0.163697207593007,0.198740382457422,0.823673606586108,"2:1",0.0350431748644147,"inverts"
"149","Iteration_15","Rain-fed_Snow-fed_Snow-fed",0.617466420961428,0.909241971050893,0.679100218226581,0.177633189805549,0.199406331818759,0.890810177316741,"2:1",0.0217731420132093,"inverts"
"150","Iteration_15","Snow-fed_Snow-fed_Snow-fed",1.02031047179043,1.03730515870838,0.983616502072436,0.173121334970285,0.189060243546911,0.915694022827857,"Homogenous",0.0159389085766257,"inverts"
"151","Iteration_16","Glacier-fed_Glacier-fed_Glacier-fed",1.34845178328762,1.38586771427889,0.973001801971598,0.333654635488922,0.396949303168198,0.840547225617735,"Homogenous",0.0632946676792759,"inverts"
"152","Iteration_16","Glacier-fed_Glacier-fed_Rain-fed",0.662583701873233,0.79611398600171,0.832272405112362,0.200523276112288,0.224354188189705,0.893779954500932,"2:1",0.0238309120774169,"inverts"
"153","Iteration_16","Glacier-fed_Glacier-fed_Snow-fed",0.687827463700814,0.892060063753972,0.771055102283466,0.186104922091615,0.202766269651451,0.917829787032743,"2:1",0.0166613475598359,"inverts"
"154","Iteration_16","Glacier-fed_Rain-fed_Rain-fed",0.691475535971175,0.765130980695151,0.903734855100159,0.202694190610451,0.216327286857674,0.936979303696474,"2:1",0.0136330962472232,"inverts"
"155","Iteration_16","Glacier-fed_Rain-fed_Snow-fed",0.596038743718961,0.856435036814225,0.695953245836499,0.162845831067733,0.198452175074837,0.820579724088806,"Heterogenous",0.0356063440071039,"inverts"
"156","Iteration_16","Glacier-fed_Snow-fed_Snow-fed",1.11282417667548,1.21701532343058,0.914387974621879,0.155510545409267,0.186906235555649,0.832024383493429,"2:1",0.0313956901463825,"inverts"
