"","Iteration","Combo","GammaCV","AlphaCV","PhiCV","GammaHBD","AlphaHBD","PhiHBD","combo_type","HBD_diff","taxa"
"1","Iteration_1","Glacier-fed_Glacier-fed_Glacier-fed",0.434697693527476,0.476434916784682,0.91239680009417,0.0628652310836808,0.0649658689133803,0.967665516295945,"Homogenous",0.00210063782969949,"fish"
"2","Iteration_1","Glacier-fed_Glacier-fed_Rain-fed",0.350670043826708,0.580549281691764,0.604031483433808,0.052172605019491,0.0723416303763585,0.721197528284367,"2:1",0.0201690253568675,"fish"
"3","Iteration_1","Glacier-fed_Glacier-fed_Snow-fed",0.491177571653393,0.726758184867661,0.675847320168584,0.0456878645292324,0.0799282233475168,0.571611160810969,"2:1",0.0342403588182843,"fish"
"4","Iteration_1","Glacier-fed_Rain-fed_Rain-fed",0.302963874819028,0.626718016813394,0.48341338000697,0.0707428534810218,0.0893221196814781,0.791997029775941,"2:1",0.0185792662004563,"fish"
"5","Iteration_1","Glacier-fed_Rain-fed_Snow-fed",0.142399024612392,0.521032947691359,0.273301381886398,0.064570672626898,0.121217950965083,0.532682429564394,"Heterogenous",0.0566472783381852,"fish"
"6","Iteration_1","Glacier-fed_Snow-fed_Snow-fed",0.274956776920695,0.80074429570629,0.343376504078835,0.0458766510253728,0.1023456470686,0.448252098055746,"2:1",0.0564689960432271,"fish"
"7","Iteration_1","Rain-fed_Rain-fed_Rain-fed",0.553188011071061,0.564864623912551,0.97932847562552,0.129583560841433,0.135072638346181,0.959362032370462,"Homogenous",0.00548907750474839,"fish"
"8","Iteration_1","Rain-fed_Rain-fed_Snow-fed",0.304198879216694,0.665827941283627,0.45687310543057,0.105435130880363,0.146140706580973,0.721463125141962,"2:1",0.0407055757006098,"fish"
"9","Iteration_1","Rain-fed_Snow-fed_Snow-fed",0.335586581623502,0.773618845264612,0.433788012892469,0.118717975954008,0.227469658998112,0.521906862114713,"2:1",0.108751683044104,"fish"
"10","Iteration_1","Snow-fed_Snow-fed_Snow-fed",1.26954697943416,1.30790317216839,0.970673522665567,0.16753809635452,0.172400758390738,0.971794427811058,"Homogenous",0.0048626620362183,"fish"
"11","Iteration_2","Glacier-fed_Glacier-fed_Glacier-fed",0.538224999773488,0.550210353150614,0.978216779621656,0.0560980313086703,0.056852267797154,0.986733396613575,"Homogenous",0.000754236488483689,"fish"
"12","Iteration_2","Glacier-fed_Glacier-fed_Rain-fed",0.313484288441762,0.514075668621515,0.609801839644278,0.0629563715037269,0.0743274210940649,0.847014070675917,"2:1",0.011371049590338,"fish"
"13","Iteration_2","Glacier-fed_Glacier-fed_Snow-fed",0.356310281425572,0.5808906775232,0.613386124468044,0.030798100023321,0.0676506974636774,0.45525177386171,"2:1",0.0368525974403564,"fish"
"14","Iteration_2","Glacier-fed_Rain-fed_Rain-fed",0.244416356767771,0.519066963924355,0.47087634882383,0.0675880529049604,0.0869906679600591,0.776957511534372,"2:1",0.0194026150550988,"fish"
"15","Iteration_2","Glacier-fed_Rain-fed_Snow-fed",0.156830333877224,0.607354309502615,0.2582188541737,0.0602832066639353,0.10325942549691,0.583803428828289,"Heterogenous",0.0429762188329747,"fish"
"16","Iteration_2","Glacier-fed_Snow-fed_Snow-fed",0.396065952886091,0.994545527631036,0.39823813177211,0.0463116812396542,0.110412120317444,0.419443817458666,"2:1",0.0641004390777898,"fish"
"17","Iteration_2","Rain-fed_Rain-fed_Rain-fed",0.4629448951297,0.469735206567049,0.985544384703513,0.124764537457017,0.127464100022441,0.978820996932089,"Homogenous",0.00269956256542375,"fish"
"18","Iteration_2","Rain-fed_Rain-fed_Snow-fed",0.344354788854254,0.703765104563496,0.489303585274858,0.0969641066016931,0.147305017769369,0.65825392827763,"2:1",0.0503409111676757,"fish"
"19","Iteration_2","Rain-fed_Snow-fed_Snow-fed",0.303318634501689,0.700150387279872,0.433219262621707,0.096016440485279,0.162361493983091,0.591374457882721,"2:1",0.0663450534978119,"fish"
"20","Iteration_2","Snow-fed_Snow-fed_Snow-fed",1.26506398207324,1.28529322873775,0.984260987133362,0.16762641436168,0.169469913066431,0.989121970552798,"Homogenous",0.00184349870475131,"fish"
"21","Iteration_3","Glacier-fed_Glacier-fed_Glacier-fed",0.443941895261767,0.459906586188566,0.965287100889107,0.0505467009264793,0.0510088687363323,0.990939461679851,"Homogenous",0.00046216780985299,"fish"
"22","Iteration_3","Glacier-fed_Glacier-fed_Rain-fed",0.341313631537305,0.507256787014333,0.672861635910769,0.046514027864893,0.0634743797894068,0.732800037104981,"2:1",0.0169603519245138,"fish"
"23","Iteration_3","Glacier-fed_Glacier-fed_Snow-fed",0.351890528134976,0.567761587031736,0.619785727270955,0.0291021377038927,0.068556679746393,0.424497478751134,"2:1",0.0394545420425002,"fish"
"24","Iteration_3","Glacier-fed_Rain-fed_Rain-fed",0.176960021113806,0.452907683182832,0.390719847961532,0.0635719739815387,0.0839440121817261,0.757313980226666,"2:1",0.0203720382001874,"fish"
"25","Iteration_3","Glacier-fed_Rain-fed_Snow-fed",0.182576343142183,0.617985533205101,0.295437891879563,0.0564615788329844,0.0949777497461588,0.594471641872815,"Heterogenous",0.0385161709131744,"fish"
"26","Iteration_3","Glacier-fed_Snow-fed_Snow-fed",0.165644578974507,0.461153434960894,0.35919623799084,0.0351200996277356,0.0998036155471516,0.35189205756923,"2:1",0.064683515919416,"fish"
"27","Iteration_3","Rain-fed_Rain-fed_Rain-fed",0.5185776816608,0.52774598579953,0.982627429889704,0.13720254030116,0.138768230646396,0.988717227726095,"Homogenous",0.00156569034523596,"fish"
"28","Iteration_3","Rain-fed_Rain-fed_Snow-fed",0.388945031023381,0.730892793295509,0.532150589787149,0.0947138973392908,0.139222265294115,0.680307112796952,"2:1",0.0445083679548243,"fish"
"29","Iteration_3","Rain-fed_Snow-fed_Snow-fed",0.340648137925653,0.90049587467084,0.378289504158107,0.106485274723945,0.149278778801922,0.713331630782166,"2:1",0.0427935040779766,"fish"
"30","Iteration_3","Snow-fed_Snow-fed_Snow-fed",1.28354387813364,1.34315074903114,0.955621607670993,0.162380980569026,0.174621868655757,0.929900600761168,"Homogenous",0.0122408880867309,"fish"
"31","Iteration_4","Glacier-fed_Glacier-fed_Glacier-fed",0.298871079775633,0.323946931701137,0.92259271667176,0.0573336831611065,0.0579731983692755,0.988968778225838,"Homogenous",0.000639515208168989,"fish"
"32","Iteration_4","Glacier-fed_Glacier-fed_Rain-fed",0.249307600435956,0.450570918021404,0.553314895534631,0.0645888909431356,0.0764813202013138,0.844505439669778,"2:1",0.0118924292581782,"fish"
"33","Iteration_4","Glacier-fed_Glacier-fed_Snow-fed",0.292304347900624,0.482743254082059,0.60550685157982,0.0332455390934438,0.064448292113303,0.515848256071652,"2:1",0.0312027530198592,"fish"
"34","Iteration_4","Glacier-fed_Rain-fed_Rain-fed",0.201795008017636,0.364434311730075,0.553721209892826,0.0791570256877119,0.112099419803523,0.706132340617382,"2:1",0.0329423941158107,"fish"
"35","Iteration_4","Glacier-fed_Rain-fed_Snow-fed",0.0976904407765493,0.418207001268943,0.233593508669469,0.0660509513257523,0.116684123835023,0.56606630923621,"Heterogenous",0.0506331725092706,"fish"
"36","Iteration_4","Glacier-fed_Snow-fed_Snow-fed",0.190194223989267,0.533565958894836,0.356458692348388,0.0328866471174021,0.094661001890362,0.347414948718713,"2:1",0.0617743547729599,"fish"
"37","Iteration_4","Rain-fed_Rain-fed_Rain-fed",0.576064500447695,0.583748391017229,0.98683698201524,0.123033580996635,0.12454457977284,0.987867807824629,"Homogenous",0.00151099877620495,"fish"
"38","Iteration_4","Rain-fed_Rain-fed_Snow-fed",0.377779289773698,0.79937531014599,0.472593142393532,0.098631470212333,0.132755561373736,0.74295546786672,"2:1",0.034124091161403,"fish"
"39","Iteration_4","Rain-fed_Snow-fed_Snow-fed",0.328213561862208,0.870024651669924,0.377246278289052,0.101042029734932,0.152869687788232,0.660968378995477,"2:1",0.0518276580532996,"fish"
"40","Iteration_4","Snow-fed_Snow-fed_Snow-fed",1.31172362378793,1.33380033023562,0.983448267370134,0.16465311440835,0.167920823725004,0.980540178137727,"Homogenous",0.00326770931665477,"fish"
"41","Iteration_5","Glacier-fed_Glacier-fed_Glacier-fed",0.324639966333135,0.337081645807498,0.963090012081322,0.055997242650821,0.0569943311945296,0.982505478653562,"Homogenous",0.000997088543708662,"fish"
"42","Iteration_5","Glacier-fed_Glacier-fed_Rain-fed",0.282334735516164,0.449156788121267,0.628588374890456,0.0485630722725198,0.0694000361318743,0.699755720303085,"2:1",0.0208369638593545,"fish"
